dev,name,batch_size,_compile.compile_inner,compile_attempt_0,bytecode_tracing,get_fake_value,create_proxy,wrap_to_fake_tensor_and_record,variable_builder_call,compile_attempt_1,build_guards,gc,insert_deferred_runtime_asserts,OutputGraph.call_user_compiler,inductor_import,inductor_codecache_torch_key,_recursive_pre_grad_passes,pass.pre_grad_passes.group_batch_fusion_passes,pass.pre_grad_passes.efficient_conv_bn_eval_pass,pass.pre_grad_passes.apply_gumbel_max_trick_pass,create_aot_dispatcher_function,aot_collect_metadata,compile_fx.<locals>.fw_compiler_base,_recursive_joint_graph_passes,pass.joint_graph_passes.remove_noop_ops,pass.joint_graph_passes.constant_fold_uniform_value,pass.joint_graph_passes.pass_pattern_0,pass.joint_graph_passes.pass_pattern_1,compile_fx_inner,fx_codegen_and_compile,additional_fake_tensor_prop,_recursive_post_grad_passes,pass.post_grad_passes.reorder_for_locality,pass.post_grad_passes.remove_profiler_ops,pass.post_grad_passes.post_grad_custom_pre_pass,pass.post_grad_passes.remove_noop_ops,pass.post_grad_passes.remove_assert_ops,pass.post_grad_passes.pass_pattern_0,pass.post_grad_passes.pass_pattern_1,pass.post_grad_passes.pass_pattern_2,pass.post_grad_passes.stable_sort,pass.post_grad_passes.move_constructors_to_cuda,pass.post_grad_passes.reinplace_inplaceable_ops,pass.post_grad_passes.decompose_triton_kernel_wrapper_functional,pass.post_grad_passes.decompose_auto_functionalized,pass.post_grad_passes.decompose_scan_to_while_loop,pass.post_grad_passes.decompose_map_to_while_loop,GraphLowering.run,GraphLowering.compile_to_fn,GraphLowering.compile_to_module,GraphLowering.codegen,Scheduler.__init__,Scheduler.fused_nodes,Scheduler.codegen,PythonWrapperCodegen.generate,PyCodeCache.load_by_key_path,async_compile.precompile,async_compile.wait,TritonBundler.collect,cudagraphify.get_container,CachingAutotuner.benchmark_all_configs,AOTAutogradCache.inductor_load,TritonBundler.read_and_emit,TritonBundler.load_cached_static_autotuners,StaticAutotunerFuture.warm_precompile,compile_attempt_2,CUDAGraphNode.record
cuda,LayoutLMForMaskedLM,16,11.562743,11.412703,1.339556,0.649450,0.070019,0.091222,0.274319,0.020104,10.016514,0.116381,0.114973,0.006897,0.000038,0.000886,0.000020,9.196914,0.848444,6.014226,0.607174,0.016452,0.024481,0.349120,0.064987,5.405824,5.398168,0.587235,0.993084,0.003804,0.000228,0.000036,0.004618,0.000021,0.000011,0.040531,0.303297,0.002230,0.003543,0.071797,0.000103,0.001937,0.000067,0.000027,0.820587,2.548436,2.548384,2.509537,1.087182,0.166511,1.409948,0.061331,0.037977,0.012837,0.004207,0.140096,0.000241,0.151703,0.232268,0.006115,0,0,0,0,0,0,0
cuda,LayoutLMForMaskedLM,16,11.165873,11.034603,1.293699,0.576176,0.071099,0.095751,0.289377,0.022319,9.678725,0.114836,0.113119,0.007099,0.000029,0.000925,0.000020,8.857811,0.657875,5.682862,0.622728,0.016244,0.024981,0.360653,0.065216,5.058922,5.051459,0.449437,0.892515,0.003055,0.000229,0.000033,0.004477,0.000019,0.000010,0.035674,0.290145,0.001800,0.003098,0.067802,0.000087,0.001610,0.000037,0.000027,0.905863,2.368975,2.368925,2.340641,0.935703,0.123751,1.393402,0.059457,0.027035,0.009878,0.002489,0.123378,0.000232,0.005260,0.005513,0,0,0,0,0,0,0,0
cuda,M2M100ForConditionalGeneration,16,17.399634,17.154158,2.424032,0.914850,0.147919,0.382682,0.702404,0.044885,14.618014,0.112774,0.111370,0.010828,0.000027,0.001858,0.000019,13.316101,1.218593,8.270361,0.830923,0.026677,0.043856,0.567171,0.004525,7.437086,7.423080,0.848620,0.955074,0.005135,0.000401,0.000031,0.004509,0.000018,0.000010,0.042881,0.344169,0.003257,0.005617,0.083378,0.000080,0.002865,0.000037,0.000026,1.417074,3.243177,3.243130,3.201513,1.372056,0.442592,1.804141,0.129772,0.040365,0.008076,0.002488,0.226525,0.000338,0.005817,0.103868,0.014884,0,0,0,0,0,0,0
cuda,M2M100ForConditionalGeneration,16,16.882653,16.661599,2.329143,0.818659,0.146064,0.382750,0.704060,0.046065,14.221946,0.113055,0.111472,0.010947,0.000028,0.001837,0.000020,12.943873,1.079064,8.201219,0.817243,0.026795,0.042512,0.562998,0.005258,7.381715,7.367439,0.729026,0.913801,0.005168,0.000391,0.000030,0.004257,0.000018,0.000009,0.042075,0.341120,0.003289,0.005657,0.082334,0.000079,0.002776,0.000037,0.000024,1.689519,3.102308,3.102264,3.061464,1.289928,0.333331,1.748935,0.122539,0.039235,0.007157,0.001988,0.207248,0.000273,0.005340,0.011488,0,0,0,0,0,0,0,0
cuda,MBartForCausalLM,4,8.300313,8.191969,1.030130,0.444211,0.057175,0.087639,0.244531,0.018677,7.109021,0.115349,0.113741,0.006241,0.000029,0.000723,0.000020,6.305721,0.575906,4.033164,0.792072,0.012406,0.388568,0.241162,0.002018,3.240054,3.233486,0.405464,0.449534,0.002350,0.000194,0.000033,0.003591,0.000018,0.000010,0.031864,0.150372,0.001377,0.002498,0.037083,0.000075,0.001221,0.000033,0.000025,0.629192,1.354807,1.354753,1.321712,0.413809,0.171617,0.897540,0.052180,0.031767,0.016392,0.004930,0.002211,0.102003,0.000335,0.005253,0.084308,0.005049,0,0,0,0,0,0
cuda,MBartForCausalLM,4,7.844985,7.740331,0.967697,0.384845,0.056473,0.092976,0.244842,0.019549,6.719734,0.114051,0.112450,0.006240,0.000027,0.000798,0.000020,5.917693,0.445625,3.948772,0.688086,0.012383,0.019938,0.244459,0.001988,3.259623,3.252884,0.333514,0.434897,0.002271,0.000187,0.000031,0.003562,0.000018,0.000009,0.030551,0.148206,0.001400,0.002533,0.036752,0.000073,0.001223,0.000033,0.000025,0.737395,1.340631,1.340589,1.308126,0.385519,0.138128,0.912523,0.050965,0.031152,0.015914,0.004860,0.002051,0.098354,0.000567,0.005199,0.022017,0.004675,0,0,0,0,0,0
cuda,MT5ForConditionalGeneration,16,18.256484,18.071883,2.589223,1.445994,0.129809,0.091601,0.330702,0.034930,15.404928,0.116635,0.114791,0.012003,0.000029,0.001814,0.000020,14.582403,1.811036,8.357404,1.465320,0.036511,0.043452,1.202057,0.001559,6.890215,6.879029,0.914016,0.456012,0.005956,0.000405,0.000031,0.010995,0.000020,0.000011,0.223773,0.004380,0.002640,0.004519,0.075626,0.000077,0.002458,0.000035,0.000025,1.662630,3.359114,3.359070,3.307184,1.052058,0.530391,2.241112,0.107980,0.050908,0.028226,0.005229,0.006763,0.171144,0.000211,0.004891,0.241556,0.008427,0,0,0,0,0,0
cuda,MT5ForConditionalGeneration,16,18.098947,17.906211,2.441683,1.297841,0.129868,0.093787,0.334229,0.036547,15.383310,0.113806,0.112267,0.012210,0.000029,0.001890,0.000020,14.562336,1.510991,8.827575,1.417918,0.035257,0.043167,1.158557,0.001543,7.407869,7.397701,0.728652,0.480334,0.007460,0.000389,0.000039,0.011192,0.000024,0.000011,0.234428,0.004620,0.003057,0.005344,0.081967,0.000110,0.003086,0.000039,0.000028,2.344710,3.365459,3.365404,3.266081,0.949667,0.405253,2.301668,0.109394,0.097667,0.073815,0.005417,0.004337,0.175175,0.000424,0.006093,0.051501,0.010854,0,0,0,0,0,0
cuda,MegatronBertForCausalLM,4,16.929526,16.702385,2.418820,1.016465,0.118487,0.141898,0.661852,0.032787,14.190342,0.112438,0.110960,0.008787,0.000027,0.001443,0.000020,13.102572,1.456906,7.173187,0.941582,0.029839,0.045524,0.683394,0.003705,6.229212,6.217253,0.645875,0.882019,0.004412,0.000322,0.000044,0.003474,0.000022,0.000010,0.042034,0.304692,0.002521,0.004463,0.064590,0.000103,0.002262,0.000039,0.000026,1.112532,2.819576,2.819524,2.784500,1.372439,0.347688,1.394009,0.087974,0.034025,0.006945,0.001970,0.210920,0.000331,0.010752,0.065217,0.011650,0,0,0,0,0,0,0
cuda,MegatronBertForCausalLM,4,16.557710,16.343377,2.448619,0.908771,0.121869,0.148815,0.482900,0.035218,13.801070,0.115159,0.113445,0.009922,0.000026,0.001730,0.000025,12.652728,1.202504,7.317985,0.920218,0.027991,0.044417,0.669091,0.003668,6.395541,6.384008,0.617481,0.877077,0.005596,0.000339,0.000034,0.003559,0.000018,0.000010,0.041215,0.303194,0.003068,0.005307,0.072844,0.000097,0.002735,0.000040,0.000025,1.339907,2.803973,2.803924,2.768975,1.339246,0.276500,1.411475,0.091863,0.033608,0.006629,0.001820,0.201427,0.000576,0.004953,0.008645,0,0,0,0,0,0,0,0
cuda,MobileBertForMaskedLM,128,29.946661,28.279096,4.031272,1.589497,0.207067,0.355290,1.274346,0.067769,24.004924,0.113754,0.112282,0.017293,0.000033,0.003430,0.000023,21.439508,2.336472,12.836040,1.511264,0.039355,0.070447,1.190320,0.000373,11.320493,11.292749,1.090968,2.584108,0.007101,0.000528,0.000032,0.004667,0.000019,0.000010,0.058200,1.133930,0.004648,0.008928,0.164435,0.000083,0.003989,0.000039,0.000026,2.422509,3.268590,3.268540,3.182538,0.689704,0.111858,2.445931,0.201857,0.084190,0.021054,0.002646,0.005590,1.632354,0.000135,0.006453,0.584834,0.025906,0,0,0,0,0,0
cuda,MobileBertForMaskedLM,128,29.686630,28.464830,4.030617,1.715578,0.214347,0.367513,1.103820,0.069635,24.199047,0.114550,0.112779,0.016725,0.000030,0.002937,0.000022,21.506157,2.042683,13.170579,1.538622,0.039318,0.069258,1.217785,0.000346,11.627646,11.602180,0.965535,2.543403,0.007108,0.000558,0.000035,0.004700,0.000020,0.000010,0.058603,1.159918,0.004603,0.008839,0.162301,0.000096,0.004057,0.000040,0.000025,2.897070,3.285901,3.285849,3.206563,0.706691,0.113383,2.457564,0.197715,0.076913,0.015952,0.002725,0.002867,1.196116,0.000228,0.005598,0.082014,0.020821,0,0,0,0,0,0
cuda,OPTForCausalLM,2,8.299181,8.179581,1.070278,0.462291,0.070261,0.085544,0.239893,0.020570,7.053095,0.113646,0.112326,0.006811,0.000029,0.000811,0.000021,6.255042,0.570627,4.270845,0.358851,0.009385,0.017902,0.184567,0.002016,3.911023,3.905484,0.616968,0.593070,0.001972,0.000161,0.000030,0.000874,0.000016,0.000010,0.034314,0.189913,0.001269,0.002278,0.073921,0.000077,0.001139,0.000035,0.000024,0.621765,1.691067,1.691020,1.664031,0.503051,0.207687,1.149396,0.054719,0.025696,0.009556,0.002386,0.109469,0.000783,0.006107,0.103209,0.007133,0,0,0,0,0,0,0
cuda,OPTForCausalLM,2,8.468503,8.352609,1.082033,0.441116,0.071226,0.092112,0.258304,0.022593,7.212186,0.115065,0.113460,0.007729,0.000149,0.000863,0.000021,6.406623,0.416610,4.493689,0.371130,0.009616,0.017860,0.193942,0.002051,4.121538,4.115901,0.294942,0.955015,0.002595,0.000171,0.000049,0.001258,0.000017,0.000011,0.036647,0.203278,0.001569,0.002958,0.079130,0.000119,0.001417,0.000035,0.000026,0.764011,1.710754,1.710708,1.684724,0.472280,0.153860,1.200478,0.054998,0.024569,0.008759,0.002162,0.106090,0.000288,0.005452,0.005578,0,0,0,0,0,0,0,0
cuda,PLBartForCausalLM,8,4.792440,4.720321,0.655190,0.289762,0.030930,0.059338,0.159336,0.010619,4.035259,0.113870,0.112349,0.004899,0.000031,0.000433,0.000020,3.433195,0.345416,2.136887,0.304183,0.006681,0.010984,0.147092,0.001231,1.832053,1.827866,0.238849,0.244844,0.001291,0.000111,0.000034,0.001895,0.000018,0.000012,0.024488,0.074769,0.000732,0.001438,0.020927,0.000086,0.000690,0.000033,0.000032,0.353656,0.777234,0.777194,0.752760,0.205339,0.060396,0.541110,0.026651,0.023869,0.014358,0.003684,0.001880,0.068548,0.000116,0.006225,0.091216,0.003177,0,0,0,0,0,0
cuda,PLBartForCausalLM,8,4.816292,4.747729,0.650817,0.273259,0.031096,0.062224,0.164285,0.012048,4.065186,0.114534,0.112870,0.005496,0.000028,0.000453,0.000020,3.418358,0.245767,2.154194,0.305222,0.006696,0.011042,0.145718,0.001151,1.848315,1.844524,0.188359,0.238699,0.001302,0.000111,0.000032,0.001940,0.000017,0.000009,0.024477,0.075090,0.000736,0.001405,0.019717,0.000078,0.000690,0.000036,0.000025,0.417953,0.780792,0.780745,0.756574,0.196602,0.049942,0.553710,0.026021,0.023279,0.013909,0.003719,0.001710,0.064620,0.000160,0.005732,0.379041,0.003210,0,0,0,0,0,0
cuda,PegasusForCausalLM,32,8.108199,7.993522,1.018163,0.437444,0.058632,0.085586,0.243801,0.018432,6.919695,0.113306,0.111718,0.006095,0.000028,0.000742,0.000021,6.129093,0.575226,3.978674,0.417064,0.012621,0.019299,0.235354,0.001930,3.560571,3.304427,0.424390,0.460434,0.002865,0.000189,0.000035,0.003711,0.000021,0.000011,0.032837,0.153283,0.001614,0.002939,0.039796,0.000097,0.001496,0.000037,0.000028,0.633331,1.393489,1.393436,1.359462,0.419781,0.169543,0.928965,0.052543,0.032691,0.016709,0.003962,0.002480,0.106280,0.000874,0.006172,0.093709,0.005263,0,0,0,0,0,0
cuda,PegasusForCausalLM,32,8.296535,8.188500,0.998185,0.394112,0.057115,0.095790,0.256406,0.019970,7.134772,0.118235,0.116573,0.006718,0.000028,0.000767,0.000021,6.307471,0.475886,4.096712,0.800891,0.012721,0.020097,0.253718,0.002051,3.294764,3.286827,0.339029,0.439652,0.002319,0.000200,0.000034,0.003567,0.000020,0.000010,0.030734,0.151561,0.001390,0.002652,0.035690,0.000080,0.001258,0.000036,0.000025,0.746048,1.352307,1.352258,1.321142,0.385571,0.133278,0.924613,0.054132,0.029945,0.014496,0.003654,0.002180,0.100512,0.000201,0.005817,0.019788,0.010046,0,0,0,0,0,0
cuda,RobertaForCausalLM,16,7.961541,7.824083,1.110805,0.447890,0.051473,0.087611,0.273824,0.015479,6.661833,0.114929,0.113437,0.005945,0.000026,0.000683,0.000019,5.866236,0.551444,3.864507,0.695336,0.008969,0.029917,0.250039,0.002046,3.168140,3.162042,0.370349,0.450598,0.002240,0.000184,0.000030,0.001155,0.000016,0.000009,0.032429,0.151804,0.001299,0.002406,0.038254,0.000086,0.001213,0.000036,0.000026,0.629609,1.312094,1.312048,1.285226,0.372982,0.116755,0.901737,0.049672,0.025638,0.008591,0.002686,0.129164,0.000295,0.006523,0.275108,0.022467,0,0,0,0,0,0,0
cuda,RobertaForCausalLM,16,8.230128,8.097464,1.128063,0.433586,0.053038,0.095143,0.289220,0.017447,6.916220,0.115938,0.114359,0.007791,0.000028,0.000729,0.000020,6.093989,0.471958,4.070457,0.822059,0.008553,0.032959,0.263662,0.002176,3.247348,3.240000,0.332810,0.448059,0.002797,0.001041,0.000035,0.001191,0.000017,0.000010,0.033466,0.152611,0.001550,0.002700,0.038626,0.000092,0.001461,0.000036,0.000026,0.746710,1.306458,1.306415,1.282001,0.359961,0.098694,0.911554,0.051845,0.022923,0.007281,0.002095,0.124386,0.000327,0.005670,0.005263,0,0,0,0,0,0,0,0
cuda,T5ForConditionalGeneration,4,14.249994,14.096987,1.808619,0.927880,0.093414,0.073030,0.262672,0.025447,12.227964,0.114966,0.112993,0.009735,0.000030,0.001300,0.000020,11.508557,1.602486,6.897054,1.577278,0.025954,0.032247,0.900159,0.001302,5.318481,5.310100,0.665245,0.353304,0.005406,0.000285,0.000035,0.007944,0.000020,0.000011,0.167881,0.002766,0.002185,0.003862,0.058886,0.000106,0.002196,0.000036,0.000025,0.869846,3.055228,3.055182,2.485467,0.775737,0.369002,1.698218,0.076648,0.568696,0.551133,0.008802,0.005092,0.140296,0.000119,0.005317,0.236896,0.016032,0,0,0,0,0,0
cuda,T5ForConditionalGeneration,4,13.813880,13.673225,1.731811,0.834736,0.093389,0.077418,0.271626,0.026883,11.880860,0.115870,0.114221,0.010576,0.000027,0.001361,0.000021,11.158031,1.385164,6.836311,1.552306,0.026251,0.031381,0.873979,0.001285,5.282678,5.275534,0.503239,0.352565,0.005099,0.000285,0.000033,0.007550,0.000024,0.000010,0.168256,0.002707,0.002098,0.003725,0.059985,0.000105,0.002208,0.000038,0.000026,1.077265,2.985350,2.985303,2.931045,0.683719,0.274643,2.236069,0.595989,0.052767,0.033637,0.008851,0.004443,0.130620,0.000524,0.005013,0.140887,0.015415,0,0,0,0,0,0
cuda,T5Small,4,3.239567,3.095465,1.881213,0.959001,0.096245,0.077577,0.277643,0.026281,1.153217,0.119486,0.117914,0.009882,0.000028,0.001359,0.000021,0.400140,0.001588,0.000600,0.077244,0.012233,0.044554,0.003800,0.000397,0.134342,0.000516,0.003763,0.142110,0.015362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,T5Small,4,3.029279,2.881089,1.723999,0.835123,0.093197,0.077678,0.269797,0.027252,1.094210,0.113351,0.111690,0.009616,0.000030,0.001234,0.000020,0.404159,0.001106,0.000399,0.393044,0.328439,0.046686,0.003790,0.000436,0.135078,0.000523,0.004024,0.140986,0.015891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,TrOCRForCausalLM,32,10.184821,10.071365,1.232258,0.578553,0.073411,0.089134,0.244304,0.023457,8.784642,0.114986,0.113422,0.006578,0.000027,0.000890,0.000021,7.986040,0.762453,5.031187,0.545168,0.016458,0.023798,0.351257,0.001916,4.484948,4.479063,0.395867,0.825434,0.002457,0.000215,0.000032,0.004650,0.000019,0.000011,0.031638,0.278734,0.001423,0.002536,0.059646,0.000077,0.001277,0.000036,0.000026,0.660276,2.200656,2.200610,2.157197,0.408686,0.113543,1.737090,0.056552,0.042032,0.016896,0.003967,0.002651,0.101927,0.000874,0.125176,0.259316,0.016359,0,0,0,0,0,0
cuda,TrOCRForCausalLM,32,10.034847,9.935631,1.190645,0.525409,0.073421,0.093102,0.252123,0.025082,8.690143,0.118807,0.117126,0.007012,0.000027,0.000899,0.000021,7.873018,0.617753,4.915292,0.616312,0.015683,0.092939,0.353406,0.001877,4.297869,4.291051,0.334680,0.793908,0.002536,0.000205,0.000037,0.004549,0.000020,0.000010,0.032331,0.286100,0.001473,0.002649,0.058342,0.000086,0.001305,0.000036,0.000026,0.720090,2.049772,2.049724,2.011876,0.387745,0.092767,1.613082,0.054594,0.036633,0.014866,0.003809,0.002269,0.090237,0.000500,0.005835,0.062840,0.005073,0,0,0,0,0,0
cuda,XGLMForCausalLM,8,20.309088,20.128763,2.566978,1.047688,0.145420,0.458419,0.720029,0.042726,17.466512,0.115485,0.113967,0.012812,0.000039,0.001677,0.000022,16.339454,1.438868,10.661602,0.841598,0.030140,0.045244,0.578068,0.005072,9.817813,9.804912,0.882372,2.207311,0.005349,0.000424,0.000033,0.008694,0.000022,0.000010,0.314564,0.579686,0.003373,0.005604,0.206662,0.000101,0.002927,0.000041,0.000026,2.010339,3.848784,3.848733,3.808164,1.115213,0.428622,2.671951,0.115810,0.039522,0.010771,0.005013,0.159717,0.000982,0.114217,0.159171,0.011276,0,0,0,0,0,0,0
cuda,XGLMForCausalLM,8,19.251846,19.082071,2.301696,0.929719,0.145114,0.144556,0.397063,0.043907,16.686357,0.116260,0.114855,0.011013,0.000029,0.001751,0.000021,15.611445,1.216100,10.447428,0.861887,0.031955,0.045612,0.597890,0.005180,9.583345,9.570723,0.768749,2.101966,0.005495,0.000455,0.000032,0.008789,0.000020,0.000010,0.310218,0.569777,0.003470,0.005702,0.209643,0.000089,0.003004,0.000036,0.000026,2.067787,3.770045,3.770001,3.729679,1.032852,0.328931,2.677456,0.113201,0.038715,0.008895,0.002454,0.154604,0.000068,0.005834,0.009412,0,0,0,0,0,0,0,0
cuda,XLNetLMHeadModel,8,31.142849,30.985555,3.634467,2.632269,0.106297,0.145967,0.389129,0.035964,27.267507,0.115086,0.113438,0.010430,0.000030,0.001499,0.000020,26.153163,3.387388,13.998384,2.130439,0.057143,0.084701,1.616329,0.127178,11.864370,11.223550,2.028843,1.214056,0.010873,0.000783,0.000034,0.010654,0.000024,0.000010,0.057052,0.199873,0.005687,0.081288,0.076473,0.000089,0.005015,0.000042,0.000027,2.241877,4.762457,4.762406,4.713519,2.031465,0.535216,2.661322,0.132128,0.047313,0.017977,0.003667,0.003747,0.145250,0.000471,0.005111,0.266629,0.021357,0,0,0,0,0,0
cuda,XLNetLMHeadModel,8,29.758894,29.598616,3.212269,2.193674,0.108059,0.149130,0.394867,0.036219,26.301137,0.115684,0.113694,0.014419,0.000083,0.001627,0.000023,25.192683,2.584332,14.171436,2.075443,0.056516,0.084552,1.561442,0.128106,12.092069,11.443944,1.736145,1.131253,0.010639,0.000794,0.000035,0.010537,0.000026,0.000010,0.057006,0.201066,0.005553,0.079875,0.076805,0.000089,0.004860,0.000039,0.000028,2.934348,4.627509,4.627453,4.574585,1.725452,0.266916,2.825012,0.143518,0.051368,0.017509,0.003695,0.003617,0.146048,0.000042,0.005426,0.205455,0.022088,0,0,0,0,0,0
cuda,YituTechConvBert,16,15.903359,15.725156,1.918738,1.024584,0.090385,0.118105,0.360925,0.028259,13.734604,0.116867,0.115308,0.008598,0.000029,0.001259,0.000021,12.459499,1.362087,7.749798,1.233611,0.031214,0.039045,0.528430,0.002909,6.514448,6.504066,0.702103,0.881231,0.004846,0.000304,0.000035,0.006996,0.000019,0.000012,0.172204,0.207030,0.002757,0.004695,0.086319,0.000094,0.002517,0.000042,0.000028,1.176901,3.131773,3.131724,3.074153,1.287923,0.229266,1.770395,0.102070,0.056534,0.034322,0.007831,0.008278,0.166507,0.000306,0.004489,0.857660,0.020080,0,0,0,0,0,0
cuda,YituTechConvBert,16,14.361158,14.203958,1.680105,0.821792,0.087081,0.115103,0.347414,0.029055,12.452147,0.113024,0.111576,0.008348,0.000028,0.001253,0.000020,11.283179,0.979529,7.283619,1.101777,0.030893,0.037287,0.510459,0.002782,6.180101,6.169954,0.535793,0.817484,0.004019,0.000297,0.000032,0.006496,0.000019,0.000010,0.165397,0.199071,0.002309,0.003947,0.079182,0.000072,0.002032,0.000036,0.000025,1.339340,2.880433,2.880390,2.828308,1.088236,0.562681,1.725428,0.097876,0.050720,0.029004,0.007509,0.005761,0.146309,0.000529,0.004281,0.392925,0.010860,0,0,0,0,0,0
cuda,openai/whisper-tiny,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,openai/whisper-tiny,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,AllenaiLongformerBase,4,6.900998,5.945607,5.374207,3.625201,0.286761,0.131670,0.453602,0.708915,0.212190,0.004406,0.103154,1.077790,0.116293,0.114488,0.016091,0.000098,0.002559,0.000074,0.082344,0.003219,0.001328,0.037945,0.010561,0.010285,0.006016,0.015409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,AllenaiLongformerBase,4,7.112457,6.036703,5.621778,3.597103,0.278893,0.147408,0.498849,0.780981,0.198738,0.003439,0.102665,1.052477,0.116609,0.114650,0.016229,0.000094,0.002479,0.000072,0.079317,0.002658,0.001103,0.036374,0.009148,0.009075,0.006054,0.062516,0.011700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,AllenaiLongformerBase,4,7.088378,6.077174,5.267294,3.488748,0.280093,0.194546,0.513392,0.732724,0.233845,0.004957,0.101969,1.248902,0.115537,0.113177,0.019556,0.000418,0.003047,0.000292,0.097986,0.004017,0.001537,0.042969,0.012412,0.014339,0.010237,0.011209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,AllenaiLongformerBase,4,7.489916,6.386933,5.725561,3.609375,0.280865,0.224675,0.834338,0.766149,0.224654,0.005243,0.105327,1.188214,0.114456,0.111977,0.019221,0.000428,0.003042,0.000283,0.093843,0.003887,0.001533,0.041854,0.011956,0.013853,0.006016,0.066176,0.011553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,AllenaiLongformerBase,4,48.342523,46.524690,5.450206,3.670674,0.279417,0.151899,0.503945,1.518871,0.200504,0.005717,0.102906,42.446979,0.116998,0.115175,0.016284,0.000093,0.002568,0.000072,41.527445,4.818065,23.136805,1.441717,0.208086,0.115130,0.600655,0.004420,21.690802,21.670148,2.292467,3.295312,0.011453,0.000888,0.000083,0.106150,0.000069,0.000030,0.184679,0.104420,0.006338,0.009546,2.645298,0.000217,0.006129,0.000091,0.000075,3.680738,11.626530,11.626415,11.515860,4.213104,0.727624,7.286195,0.117782,0.110331,0.014155,0.068503,0.010713,0.005862,0.002532,0.000141,0.000052,0.000396,0.674289,0.062173,0.011893
cuda,AllenaiLongformerBase,4,7.969662,6.977330,5.246118,3.494085,0.278431,0.190229,0.500964,0.726084,0.224197,0.003951,0.101955,2.168312,0.115541,0.113555,0.019311,0.000429,0.003106,0.000303,0.091242,0.003557,0.001254,0.084984,0.012317,0.053957,0.005850,0.942405,0.035003,0.592112,0.159955,0.000598,0.001967,0.029096,0.000390,0.427165,0.426413,0.040910,0.054442,0.000223,0.000088,0.000143,0.000318,0.000069,0.000057,0.017872,0.004874,0.000159,0.000303,0.005358,0.000121,0.000184,0.000082,0.000075,0.056416,0.231348,0.231174,0.185830,0.042018,0.007878,0.141000,0.004610,0.001227,0.010594,0,0,0
cuda,AllenaiLongformerBase,4,7.842134,6.692132,6.016801,3.763462,0.280138,0.230136,0.954767,0.803940,0.230462,0.005791,0.104234,1.241985,0.115724,0.113479,0.019311,0.000422,0.003207,0.000277,0.101178,0.004016,0.001478,0.044214,0.013177,0.014900,0.006209,0.068163,0.012376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,AllenaiLongformerBase,4,58.858512,56.879442,15.855052,3.974619,0.282727,10.238980,10.597091,1.672041,0.205161,0.006559,0.102830,42.550991,0.118917,0.116901,0.016704,0.000103,0.002555,0.000072,41.639944,4.826159,23.144878,1.464283,0.205999,0.119401,0.604418,0.004481,21.675457,21.654546,2.311605,3.319853,0.011847,0.000943,0.000096,0.105286,0.000075,0.000037,0.184991,0.105286,0.006421,0.009803,2.653924,0.000269,0.007186,0.000143,0.000095,3.646915,11.587775,11.587628,11.471919,4.193303,0.725507,7.261475,0.119788,0.113877,0.019698,0.065982,0.009896,0.005720,0.699293,0.064724,0.011941,0,0,0,0
cuda,AllenaiLongformerBase,4,60.609952,58.543940,15.953379,4.002653,0.280570,10.310574,10.670862,1.721208,0.230296,0.004143,0.105112,44.069520,0.118110,0.115568,0.018714,0.000424,0.002900,0.000281,43.003330,4.914379,24.075409,1.477363,0.211537,0.121693,0.617037,0.004861,22.237839,22.214382,2.363830,3.364459,0.011246,0.001169,0.000365,0.109205,0.000301,0.000241,0.187281,0.105711,0.006581,0.010000,2.706326,0.000512,0.006899,0.000426,0.000299,3.694098,11.815461,11.814778,11.692570,4.235761,0.735515,7.437512,0.122760,0.116818,0.019973,0.067226,0.010254,0.006340,0.700203,0.068960,0.012252,0,0,0,0
